dgp,seed,epsilon_used,ate_lower,ate_upper,ate_width,true_ate,coverage_ate,cate_lower_z0,cate_upper_z0,cate_lower_z1,cate_upper_z1,coverage_cate_z0,coverage_cate_z1,lp_status
Hard,1,0.2,-0.10946868442500368,0.5092768905268906,0.6187455749518943,0.19048473827298018,True,-0.10286576168929118,0.5414141414141416,-0.11607160716071618,0.47713963963963973,True,True,optimal
Hard,2,0.2,-0.10139371699303368,0.48814817349713846,0.5895418904901721,0.19048473827298018,True,-0.11323962079110816,0.4312621359223301,-0.08954781319495919,0.5450342110719468,True,True,optimal
Hard,3,0.2,-0.051798173830648664,0.5130510614154788,0.5648492352461275,0.19048473827298018,True,-0.03461538461538449,0.5019864341085272,-0.06898096304591284,0.5241156887224305,True,True,optimal
Hard,4,0.2,-0.09332215949188427,0.4963544001195279,0.5896765596114122,0.19048473827298018,True,-0.11233239237826398,0.4985507246376812,-0.07431192660550456,0.49415807560137465,True,True,optimal
Hard,5,0.2,-0.08968176680288675,0.47297673590777045,0.5626585027106572,0.19048473827298018,True,-0.07612903225806456,0.44430512016718926,-0.10323450134770895,0.5016483516483516,True,True,optimal
Hard,6,0.2,-0.07869315854996972,0.43375568333123515,0.5124488418812049,0.19048473827298018,True,-0.10030959752322,0.467235656709341,-0.05707671957671945,0.40027570995312933,True,True,optimal
Hard,7,0.2,-0.1433583990279853,0.49937834389694913,0.6427367429249344,0.19048473827298018,True,-0.10462220346137596,0.46448558804965284,-0.18209459459459465,0.5342710997442455,True,True,optimal
Hard,8,0.2,-0.13617828971023782,0.44707777602514454,0.5832560657353824,0.19048473827298018,True,-0.15440287391571017,0.4106893106893108,-0.11795370550476547,0.4834662413609782,True,True,optimal
Hard,9,0.2,-0.07328705158970505,0.503125,0.5764120515897051,0.19048473827298018,True,-0.08271028037383177,0.5062500000000001,-0.06386382280557834,0.5,True,True,optimal
Hard,10,0.2,-0.08430956474977763,0.530227657384646,0.6145372221344236,0.19048473827298018,True,-0.04731409805301434,0.537602439489232,-0.12130503144654092,0.5228528752800599,True,True,optimal
Hard,11,0.2,-0.11948508391349677,0.47650276367882516,0.5959878475923219,0.19048473827298018,True,-0.084424713281539,0.4510903426791278,-0.15454545454545454,0.5019151846785226,True,True,optimal
Hard,12,0.2,-0.007236178424680717,0.4762461211798401,0.4834822996045208,0.19048473827298018,True,-0.012112806287563727,0.4443582710678143,-0.0023595505617977075,0.508133971291866,True,True,optimal
Hard,13,0.2,-0.14235873937193844,0.5111591336591337,0.6535178730310721,0.19048473827298018,True,-0.1506488512928963,0.5227927927927929,-0.13406862745098058,0.4995254745254745,True,True,optimal
Hard,14,0.2,-0.04063551486972117,0.5311805555555555,0.5718160704252767,0.19048473827298018,True,0.003979499547784204,0.5477777777777777,-0.08525052928722654,0.5145833333333334,True,True,optimal
Hard,15,0.2,-0.13573278079286089,0.46381314671221746,0.5995459275050783,0.19048473827298018,True,-0.1216086094590767,0.49519827998088867,-0.14985695212664507,0.43242801344354626,True,True,optimal
Hard,16,0.2,-0.1036957598188728,0.4631926683716965,0.5668884281905693,0.19048473827298018,True,-0.06733511586452767,0.48333333333333334,-0.14005640377321793,0.4430520034100596,True,True,optimal
Hard,17,0.2,-0.18165869218500796,0.43690026067964594,0.6185589528646539,0.19048473827298018,True,-0.18755980861244015,0.4107207439938001,-0.17575757575757578,0.4630797773654917,True,True,optimal
Hard,18,0.2,-0.11857024573502906,0.5006730769230769,0.619243322658106,0.19048473827298018,True,-0.11541596739391036,0.538846153846154,-0.12172452407614776,0.46249999999999997,True,True,optimal
Hard,19,0.2,-0.10557502433597554,0.559719981015662,0.6652950053516375,0.19048473827298018,True,-0.1084313725490198,0.5673469387755101,-0.10271867612293129,0.5520930232558139,True,True,optimal
Hard,20,0.2,-0.05151445084962769,0.49170286357786364,0.5432173144274913,0.19048473827298018,True,-0.0806752873563219,0.5086309523809525,-0.02235361434293348,0.47477477477477487,True,True,optimal
Hard,21,0.2,-0.087361494714436,0.5271413654181081,0.6145028601325441,0.19048473827298018,True,-0.05505050505050524,0.526197757390418,-0.11967248437836675,0.5280849734457982,True,True,optimal
Hard,22,0.2,-0.07280725080884642,0.5329192546583851,0.6057265054672315,0.19048473827298018,True,-0.08909276248725795,0.5071428571428571,-0.0565217391304349,0.558695652173913,True,True,optimal
Hard,23,0.2,-0.0835497835497836,0.49862058115318664,0.5821703647029702,0.19048473827298018,True,-0.0782106782106784,0.48158917157538533,-0.0888888888888888,0.515651990730988,True,True,optimal
Hard,24,0.2,-0.144235352869874,0.4950574753360847,0.6392928282059587,0.19048473827298018,True,-0.12128440366972493,0.47616146230007633,-0.16718630207002305,0.5139534883720931,True,True,optimal
Hard,25,0.2,-0.10124125693027608,0.508011559044818,0.6092528159750941,0.19048473827298018,True,-0.10476190476190461,0.5235721703011424,-0.09772060909864755,0.49245094778849346,True,True,optimal
Hard,26,0.2,-0.12109219672333282,0.5043569294782887,0.6254491262016215,0.19048473827298018,True,-0.10831342570473002,0.5310439560439559,-0.13387096774193563,0.4776699029126214,True,True,optimal
Hard,27,0.2,-0.136811391223156,0.441102804758267,0.577914195981423,0.19048473827298018,True,-0.17124183006535953,0.4102040816326531,-0.10238095238095246,0.4720015278838809,True,True,optimal
Hard,28,0.2,-0.1238490228273097,0.501586088053978,0.6254351108812877,0.19048473827298018,True,-0.09449063296752036,0.48835736129314106,-0.15320741268709903,0.5148148148148148,True,True,optimal
Hard,29,0.2,-0.09982783216791136,0.4993730385734195,0.5992008707413309,0.19048473827298018,True,-0.08560354374307866,0.5442622950819673,-0.11405212059274406,0.4544837820648717,True,True,optimal
Hard,30,0.2,-0.10531015037593994,0.5046541083892527,0.6099642587651927,0.19048473827298018,True,-0.1323308270676693,0.5326164874551973,-0.07828947368421058,0.4766917293233082,True,True,optimal
Hard,31,0.2,-0.07841591931636327,0.4703992299966522,0.5488151493130154,0.19048473827298018,True,-0.05275840202916937,0.4259708737864078,-0.10407343660355717,0.5148275862068965,True,True,optimal
Hard,32,0.2,-0.12690704699998512,0.42220238095238105,0.5491094279523662,0.19048473827298018,True,-0.1524939619867689,0.39107142857142874,-0.10132013201320134,0.4533333333333333,True,True,optimal
Hard,33,0.2,-0.08851706501051437,0.5011254016169574,0.5896424666274718,0.19048473827298018,True,-0.07802368472141352,0.48490386445840467,-0.09901044529961522,0.5173469387755101,True,True,optimal
Hard,34,0.2,-0.10502800177513649,0.4856582079360825,0.590686209711219,0.19048473827298018,True,-0.13153522248776617,0.46279434850863427,-0.07852078106250682,0.5085220673635307,True,True,optimal
Hard,35,0.2,-0.13237465130901904,0.5016879625750593,0.6340626138840784,0.19048473827298018,True,-0.12820993439550143,0.5185064935064936,-0.13653936822253665,0.4848694316436251,True,True,optimal
Hard,36,0.2,-0.12649505642242242,0.47749772537888024,0.6039927818013027,0.19048473827298018,True,-0.11134264740705668,0.48880229696472516,-0.14164746543778817,0.46619315379303533,True,True,optimal
Hard,37,0.2,-0.10567612212349053,0.5253107494657512,0.6309868715892417,0.19048473827298018,True,-0.0862440191387559,0.5448275862068965,-0.12510822510822517,0.5057939127246058,True,True,optimal
Hard,38,0.2,-0.12800461632421645,0.48823445180006086,0.6162390681242773,0.19048473827298018,True,-0.08924889543446257,0.5089209855564998,-0.16676033721397032,0.4675479180436219,True,True,optimal
Hard,39,0.2,-0.04917120976116307,0.49305200856924986,0.542223218330413,0.19048473827298018,True,-0.10125000000000006,0.49498432601880865,0.002907580477673921,0.49111969111969106,True,True,optimal
Hard,40,0.2,-0.09484396322631616,0.4061935602816633,0.5010375235079795,0.19048473827298018,True,-0.11321733821733826,0.3789247311827957,-0.07647058823529407,0.43346238938053094,True,True,optimal
Hard,41,0.2,-0.10099537037037054,0.48852400826310927,0.5895193786334798,0.19048473827298018,True,-0.08208333333333351,0.476121794871795,-0.11990740740740757,0.5009262216544235,True,True,optimal
Hard,42,0.2,-0.14945735309378405,0.42060439560439555,0.5700617486981796,0.19048473827298018,True,-0.15366568914956025,0.4096153846153845,-0.14524901703800785,0.43159340659340656,True,True,optimal
Hard,43,0.2,-0.09027704448828744,0.4672552255225523,0.5575322700108397,0.19048473827298018,True,-0.07936040395539656,0.5045104510451046,-0.10119368502117831,0.42999999999999994,True,True,optimal
Hard,44,0.2,-0.11047231070815988,0.47229253699841933,0.5827648477065792,0.19048473827298018,True,-0.11103896103896127,0.4862914862914863,-0.1099056603773585,0.45829358770535245,True,True,optimal
Hard,45,0.2,-0.07356689515105364,0.43854466841758144,0.5121115635686351,0.19048473827298018,True,-0.06268934585766273,0.3354933726067748,-0.08444444444444454,0.5415959642283881,True,True,optimal
Hard,46,0.2,-0.1017816462497314,0.4944325590718128,0.5962142053215442,0.19048473827298018,True,-0.08800773694390718,0.4955463091385421,-0.11555555555555563,0.49331880900508357,True,True,optimal
Hard,47,0.2,-0.08750393565736203,0.4428789712928398,0.5303829069502018,0.19048473827298018,True,-0.10030198896178288,0.49056424845898533,-0.07470588235294118,0.39519369412669425,True,True,optimal
Hard,48,0.2,-0.10481881891333317,0.4657246783857609,0.5705434972990941,0.19048473827298018,True,-0.03878485226799844,0.39881046788263297,-0.1708527855586679,0.5326388888888889,True,True,optimal
Hard,49,0.2,-0.11640070921985823,0.5274497653266704,0.6438504745465287,0.19048473827298018,True,-0.09946808510638294,0.5071895424836603,-0.13333333333333353,0.5477099881696805,True,True,optimal
Hard,50,0.2,-0.07072205807071619,0.45091194372485843,0.5216340017955746,0.19048473827298018,True,-0.08789054083171721,0.49029927760577924,-0.05355357530971516,0.4115246098439376,True,True,optimal
Hard,51,0.2,-0.11270120064433942,0.4081931736856331,0.5208943743299725,0.19048473827298018,True,-0.11982292179045739,0.4488683706789776,-0.10557947949822144,0.3675179766922887,True,True,optimal
Hard,52,0.2,-0.08237475531423055,0.526120018922809,0.6084947742370396,0.19048473827298018,True,-0.07822468793342563,0.5109701965757769,-0.08652482269503547,0.5412698412698411,True,True,optimal
Hard,53,0.2,-0.10211607814250423,0.4492219631884795,0.5513380413309837,0.19048473827298018,True,-0.07401869158878505,0.45453940804788834,-0.1302134646962234,0.4439045183290707,True,True,optimal
Hard,54,0.2,-0.08030794365652194,0.4612113544904697,0.5415192981469916,0.19048473827298018,True,-0.11650373778033352,0.5035849056603774,-0.044112149532710365,0.418837803320562,True,True,optimal
Hard,55,0.2,-0.10096742189834207,0.5479664179960452,0.6489338398943872,0.19048473827298018,True,-0.1088227728714739,0.5358861070201277,-0.09311207092521023,0.5600467289719626,True,True,optimal
Hard,56,0.2,-0.11880486016381109,0.48781866281866293,0.606623522982474,0.19048473827298018,True,-0.14829143982393145,0.45875420875420886,-0.08931828050369073,0.5168831168831169,True,True,optimal
Hard,57,0.2,-0.09622220139930038,0.4508910672234332,0.5471132686227336,0.19048473827298018,True,-0.0902173913043478,0.464367816091954,-0.10222701149425295,0.4374143183549124,True,True,optimal
Hard,58,0.2,-0.0765841209536392,0.47674067692841154,0.5533247978820508,0.19048473827298018,True,-0.06934835076427981,0.48739495798319327,-0.08381989114299859,0.4660863958736298,True,True,optimal
Hard,59,0.2,-0.10740917104414616,0.5099181566780889,0.6173273277222351,0.19048473827298018,True,-0.11397139713971405,0.5508672411912294,-0.10084694494857827,0.46896907216494843,True,True,optimal
Hard,60,0.2,-0.16253317085520336,0.4822460947195977,0.644779265574801,0.19048473827298018,True,-0.14113475177304968,0.5273011782032402,-0.18393158993735703,0.43719101123595516,True,True,optimal
Hard,61,0.2,-0.12063501986607761,0.4978921568627451,0.6185271767288227,0.19048473827298018,True,-0.13368342085521379,0.4607843137254903,-0.10758661887694143,0.5349999999999999,True,True,optimal
Hard,62,0.2,-0.12409087759598281,0.5028789127018711,0.6269697902978539,0.19048473827298018,True,-0.10750715201736227,0.5331609566903686,-0.14067460317460334,0.47259686871337364,True,True,optimal
Hard,63,0.2,-0.12952771899827953,0.5038162598213167,0.6333439788195963,0.19048473827298018,True,-0.07391874180864999,0.5414414414414415,-0.18513669618790907,0.46619107820119204,True,True,optimal
Hard,64,0.2,-0.14094718207577672,0.48901309362657575,0.6299602757023525,0.19048473827298018,True,-0.1070707070707071,0.5099211962012526,-0.17482365708084635,0.4681049910518989,True,True,optimal
Hard,65,0.2,-0.08890622783373536,0.460897758508804,0.5498039863425394,0.19048473827298018,True,-0.07969924812030094,0.4849165997680848,-0.09811320754716979,0.4368789172495231,True,True,optimal
Hard,66,0.2,-0.11145967713817517,0.4789113836474086,0.5903710607855838,0.19048473827298018,True,-0.07441860465116279,0.47852706299911274,-0.14850074962518756,0.4792957042957044,True,True,optimal
Hard,67,0.2,-0.1579335552759964,0.48475135975135986,0.6426849150273563,0.19048473827298018,True,-0.11655518394648823,0.4512487512487513,-0.19931192660550456,0.5182539682539684,True,True,optimal
Hard,68,0.2,-0.06959983498349842,0.482327907019377,0.5519277420028754,0.19048473827298018,True,-0.029009900990099036,0.45842105263157884,-0.1101897689768978,0.5062347614071752,True,True,optimal
Hard,69,0.2,-0.09433554594184435,0.43089068008224596,0.5252262260240903,0.19048473827298018,True,-0.08272906289818138,0.4641175488395392,-0.10594202898550731,0.39766381132495265,True,True,optimal
Hard,70,0.2,-0.11804343287056052,0.5592668360681626,0.6773102689387231,0.19048473827298018,True,-0.11987612612612608,0.5421895861148198,-0.11621073961499495,0.5763440860215054,True,True,optimal
Hard,71,0.2,-0.08097966847966848,0.446016237591341,0.5269959060710094,0.19048473827298018,True,-0.031481481481481555,0.45906432748538023,-0.1304778554778554,0.43296814769730174,True,True,optimal
Hard,72,0.2,-0.10290126540126543,0.5020413692836373,0.6049426346849027,0.19048473827298018,True,-0.09368131868131879,0.47333333333333333,-0.11212121212121207,0.5307494052339412,True,True,optimal
Hard,73,0.2,-0.0934852617118469,0.42648329236107174,0.5199685540729186,0.19048473827298018,True,-0.054277446192801504,0.49396586753352295,-0.1326930772308923,0.35900071718862053,True,True,optimal
Hard,74,0.2,-0.08966898587391947,0.45306962455020716,0.5427386104241266,0.19048473827298018,True,-0.04869281045751617,0.4585664335664336,-0.13064516129032278,0.4475728155339807,True,True,optimal
Hard,75,0.2,-0.1284032091097309,0.48572171072171066,0.6141249198314416,0.19048473827298018,True,-0.10952380952380958,0.4633848133848133,-0.14728260869565224,0.508058608058608,True,True,optimal
Hard,76,0.2,-0.1121678090428091,0.4764911014911015,0.5886589105339106,0.19048473827298018,True,-0.12178932178932178,0.5203703703703704,-0.10254629629629641,0.43261183261183267,True,True,optimal
Hard,77,0.2,-0.11929943698719003,0.48516809987398235,0.6044675368611724,0.19048473827298018,True,-0.12376914924366522,0.48220211161387644,-0.11482972473071484,0.48813408813408826,True,True,optimal
Hard,78,0.2,-0.10312166632544217,0.5192509760621216,0.6223726423875637,0.19048473827298018,True,-0.10721420643729207,0.4955710955710955,-0.09902912621359228,0.5429308565531477,True,True,optimal
Hard,79,0.2,-0.1152751873508755,0.47298592392932026,0.5882611112801958,0.19048473827298018,True,-0.12638370803508425,0.5174004192872119,-0.10416666666666674,0.42857142857142866,True,True,optimal
Hard,80,0.2,-0.11623530950368044,0.4200902873516611,0.5363255968553415,0.19048473827298018,True,-0.13480359885889848,0.40333846944016427,-0.0976670201484624,0.436842105263158,True,True,optimal
Hard,81,0.2,-0.11463981924508237,0.4798504926945295,0.5944903119396119,0.19048473827298018,True,-0.08813131313131306,0.46481481481481496,-0.1411483253588517,0.49488617057424406,True,True,optimal
Hard,82,0.2,-0.15433797958550433,0.5061573470847665,0.6604953266702708,0.19048473827298018,True,-0.09782939832444781,0.5187596006144393,-0.21084656084656084,0.4935550935550937,True,True,optimal
Hard,83,0.2,-0.09222602821554382,0.4896434937611408,0.5818695219766846,0.19048473827298018,True,-0.09030771762382739,0.5035294117647058,-0.09414433880726025,0.47575757575757577,True,True,optimal
Hard,84,0.2,-0.14106578512722656,0.4487370999153032,0.5898028850425298,0.19048473827298018,True,-0.10068728522336756,0.4396510705789057,-0.18144428503108556,0.4578231292517007,True,True,optimal
Hard,85,0.2,-0.11387995161494102,0.41073283858998133,0.5246127902049224,0.19048473827298018,True,-0.11995341614906829,0.43636363636363634,-0.10780648708081375,0.3851020408163264,True,True,optimal
Hard,86,0.2,-0.1579807141473114,0.4311821219715958,0.5891628361189072,0.19048473827298018,True,-0.19300458715596336,0.4464912280701756,-0.12295684113865946,0.415873015873016,True,True,optimal
Hard,87,0.2,-0.050865581676555416,0.5007520781105687,0.5516176597871241,0.19048473827298018,True,-0.06847553009747753,0.49487179487179495,-0.0332556332556333,0.5066323613493424,True,True,optimal
Hard,88,0.2,-0.12597872188833292,0.5173904516809843,0.6433691735693172,0.19048473827298018,True,-0.07701465201465219,0.5242017879948915,-0.17494279176201366,0.5105791153670771,True,True,optimal
Hard,89,0.2,-0.08704632604768847,0.4816171007160633,0.5686634267637518,0.19048473827298018,True,-0.1488825680617636,0.47483055504671196,-0.025210084033613356,0.4884036463854146,True,True,optimal
Hard,90,0.2,-0.09970712333934229,0.45710731627592915,0.5568144396152714,0.19048473827298018,True,-0.11146330872774657,0.48914893617021277,-0.087950937950938,0.42506569638164554,True,True,optimal
Hard,91,0.2,-0.1607328335566457,0.524962443338428,0.6856952768950737,0.19048473827298018,True,-0.14398625429553258,0.5238390092879257,-0.1774794128177588,0.5260858773889303,True,True,optimal
Hard,92,0.2,-0.07216894390241602,0.4784980658930239,0.5506670097954399,0.19048473827298018,True,-0.012181155648099962,0.45895691609977335,-0.13215673215673207,0.49803921568627446,True,True,optimal
Hard,93,0.2,-0.11695914580041988,0.47772389887089056,0.5946830446713105,0.19048473827298018,True,-0.12623195619711303,0.48057357459883926,-0.10768633540372674,0.47487422314294186,True,True,optimal
Hard,94,0.2,-0.09472251372602702,0.4644844454635788,0.5592069591896058,0.19048473827298018,True,-0.09605025018630897,0.4561797752808989,-0.09339477726574508,0.47278911564625864,True,True,optimal
Hard,95,0.2,-0.1293606032355079,0.4887200311683694,0.6180806344038773,0.19048473827298018,True,-0.11829405162738493,0.5074158231770296,-0.14042715484363089,0.47002423915970915,True,True,optimal
Hard,96,0.2,-0.14090380590651896,0.5011221939857489,0.6420259998922678,0.19048473827298018,True,-0.16651939126165938,0.5207556193208991,-0.11528822055137855,0.4814887686505986,True,True,optimal
Hard,97,0.2,-0.14426943468980247,0.468925518925519,0.6131949536153214,0.19048473827298018,True,-0.14290780141843973,0.4857142857142858,-0.1456310679611652,0.45213675213675214,True,True,optimal
Hard,98,0.2,-0.15555408604119614,0.48744023444230605,0.6429943204835022,0.19048473827298018,True,-0.11808723489395767,0.4920696324951645,-0.1930209371884346,0.4828108363894476,True,True,optimal
Hard,99,0.2,-0.06706172150383483,0.48336481674483234,0.5504265382486672,0.19048473827298018,True,-0.06684655513581594,0.48092105263157886,-0.06727688787185371,0.4858085808580858,True,True,optimal
Hard,100,0.2,-0.10027725593763337,0.4910367259552043,0.5913139818928377,0.19048473827298018,True,-0.07409948542024014,0.5032196969696972,-0.1264550264550266,0.4788537549407114,True,True,optimal
